ID_wyrobu;Opis_wyrobu;Kod FG;Flaga;Klient;Nazwa_wyrobu;Data_wprowadzenia;Indeks CMJ;Waga jednostki netto;ID_rodzaj_wyrobu;Ilosc_w_pudle
514;Everyday Essentials 6 Mine Pies -ALDI;FG020193;PRAWDA;ALDI;-Everyday Essentials 6 Mince  Pies -ALDI (2014);03.09.2014;22T10031;234;1;12
474;Signature 9 Assorted Mini Mince Pies - Morrisons;FG020204;PRAWDA;Morrisons;-Signature 9 Assorted Mini Mince Pies - Morrisons (2014);05.09.2014;22T10029;147;1;12
480;Standard AOI Reindeer - Morrisons;FG140660;PRAWDA;Morrisons;-Standard AOI Reindeer - Morrisons (2014);05.09.2014;22M00038;900;8;4
523;Rose Bouquet Celebration Cake;FG090520;PRAWDA;TESCO;-Rose Bouquet Celebration Cake(2015);07.09.2014;22M00055;1075.6;8;2
521;Princess Celebration Cake;FG090521;PRAWDA;TESCO;-Princess Celebration Cake (2015);07.09.2014;22M00056;1222;8;2
522;Japanese Blossom Celebration Cake;FG090524;PRAWDA;TESCO;-Japanese Blossom Celebration Cake;07.09.2014;22M00059;908.5;8;2
478;Standard Royal Iced - Morrisons;FG140664;PRAWDA;Morrisons;-Standard Royal Iced - Morrisons (2014);07.09.2014;22M00042;900;8;4
492;Standard AOI Button Cake - TESCO;FG140670;PRAWDA;TESCO;-Standard AOI Button Cake - TESCO (2014);07.09.2014;22M00050;1000;8;4
526;Value 6 Mince Pies - Hoppers;FG020203;PRAWDA;BBF;-6 Mince Pies - Hoppers (RSPO-MB);08.09.2014;22T10032;231;1;12
491;Top Iced Round - Iceland 681e;FG140675;PRAWDA;ICELAND;-Top Iced Round - Iceland (2014);12.09.2014;22M00052;681;8;12
490;Luxury All Over Iced -Iceland 1200e;FG140676;PRAWDA;ICELAND;-Luxury AOI - Iceland (2014);12.09.2014;22M00053;1200;8;4
508;TOE-CURLING Tub of Mini Rolls;FG030234;PRAWDA;ASDA;-TOE-CURLING Tub of Mini Rolls;23.09.2014;22C00109;285;2;8
524;Stuffed Crust Celebration Cake;FG090522;PRAWDA;TESCO;-Stuffed Crust Celebration Cake (RSPO-MB);30.09.2014;22M00057;1558.5;7;2
547;;FG090530;PRAWDA;ALDI;-MIX Holly Lane Cake (RSPO-MB);06.10.2014;22M00062;1100;8;4
507;12 ES Mini Tarts - choco orange, salted caramel;FG120203;PRAWDA;ASDA;-12 ES Mini Tarts - choco orange, salted caramel;07.10.2014;22T10028;240;1;12
501;12 Luxury Mini Mince Pies - Assortment;FG020213;PRAWDA;ASDA;-12 Luxury Mini Mince Pies - Assortment (2014);10.10.2014;22T10023;240;1;12
525;Swiss Gateaux Cake;FG090523;PRAWDA;TESCO;-Swiss Gateaux Cake;29.10.2014;22M00058;965;8;2
539;Roladka malinowa z kremem waniliowym, dekorowana ró¿ow¹ polew¹;VOS02;PRAWDA;Vos Banket;-Raspberry mini rolls with pink deco stripes VOS02 (RSPO-MB);06.11.2014;22C20073;150;6;12
533;Chocolate Swiss Roll - Morrisons;FG040195;PRAWDA;MORRISONS;-Chocolate Swiss Roll (RSPO-MB)- Morrisons;29.12.2014;22R00108;195;3;12
532;Raspberry swiss Roll - Morrisons;FG040196;PRAWDA;MORRISONS;-Raspberry swiss Roll - Morrisons (RSPO-MB);29.12.2014;22R00109;195;3;12
555;6 Chocolade cakerolletjes met creme JL003;JL003;PRAWDA;Jan Linders;-6 Chocolade cakerolletjes met creme JL003 (RSPO-MB);22.01.2015;22C20028;150;2;12
550;Mars Bar Cake;FG090534;PRAWDA;MARS;-Mars Bar Cake;18.02.2015;22M00065;1165;2;2
582;6 Chocolade cakerolletjes FAN03;FAN03;PRAWDA;Bakkers Weeled;-6 Chocolade cakerolletjes  FAN03 (UTZ-MB,RSPO-MB);10.03.2015;22C20007;150;2;12
586;6 Chocolade Cakerolletjes CO003;CO003;PRAWDA;COOP - NL;-6 Chocolade Cakerolletjes CO003 (UTZ-MB,RSPO-MB);27.04.2015;22C20008;150;2;12
583;Mini Top Iced Gift Cake -TESCO*;FG140693;PRAWDA;TESCO;-Mini Top Iced Rich Fruit Cake (Mini Gift Cake) -TESCO*(2015);08.06.2015;22M00067;150;8;12
599;Galaxy Caramel Cake - Mars;FG090536;PRAWDA;MARS;-Galaxy Secret Caramel Center;30.06.2015;22M00072;1851;8;1
592;12 ES Mini Mince Pies - ASDA;FG020229;PRAWDA;ASDA;-12 ES Luxury Mini Mince Pies*(2015);06.07.2015;22T10108;243.6;1;12
591;;FG120212;PRAWDA;ASDA;-12 ES Salted Caramel & Ginger Tarts*(2015);06.07.2015;22T10033;186;1;12
602;9 Assorted Jam Tarts - Bronte;FG120214;PRAWDA;Bronte;-9 Assorted Jam Tarts - Bronte (RSPO-MB);07.07.2015;22T10140;270;1;16
590;6 Value Mince pies -TESCO;FG020176;PRAWDA;TESCO;-6 Value Mince pies -TESCO*(2015);24.07.2015;22T10128;234;1;24
587;12 Snowy Lodge luxury Mini Mince Pies - LIDL;FG020233;PRAWDA;LIDL - UK;-12 Snowy Lodge  Mini Mince Pies - LIDL*(2015);10.09.2015;22T10020;246.3;1;24
603;8 Chocolate Swirl Bites;FG090518;PRAWDA;TESCO;-8 Chocolate Swirl Bites (2015);07.10.2015;22C00110;151.2;2;12
605;9 Mini All Butter Mince pies;FG020202;PRAWDA;Mark & Spencer;-9 Mini All Butter Mince pies (2015) - M&S;27.11.2015;22T10019;170;1;12
607;8 Strawberry Nom Noms - Hoppers;FG220083;PRAWDA;HOPPERS;-8 Strawberry Nom Noms (RSPO-MB);18.04.2016;22C08086;135;2;12
612;12 Luxury Mini Mince Pies (2016) -LIDL;FG020240;PRAWDA;LIDL - UK;-12 Luxury Mini Mince Pies (2016) -LIDL;27.04.2016;22T10018;225;1;12
609;Standard TIR (2016) 907g -LIDL;FG140718;PRAWDA;LIDL - UK;-Standard Favorina Top Iced Round Cake(2016) 907g -LIDL;27.04.2016;22M00096;907;8;12
620;Luxury AOI Bauble cake (2016) 1000g -Iceland;FG140721;PRAWDA;ICELAND;-Luxury AOI Bauble Cake (2016)1000g -Iceland (RSPO- SG);29.04.2016;22M00073;1000;8;4
640;9 Mini All Butter Mince pies (2016) -M&S;FG020202;PRAWDA;Mark & Spencer;-9 Mini Classic Mince Pies (2016) -M&S;10.05.2016;22T10019;170;1;12
636;Finest 12 Mini Mince Pies (2016) -TESCO -œwie¿e;FG020209;PRAWDA;TESCO;-Finest 12 Mini Mince Pies (2016) -TESCO;10.05.2016;22T10021;243.6;1;12
639;12 Luxury  Mini Mince Pies (2016) -Iceland (RSPO-MB);FG020242;PRAWDA;ICELAND;-12 Luxury  Mini Mince Pies (2016) -Iceland (RSPO-MB);10.05.2016;22T10017;243.6;1;12
645;Strawberry Donut Cake - TESCO Europa;TCE004;PRAWDA;TESCO Europa;-Say it With Cake- Strawberry Donut Cake - TESCO Europa;23.05.2016;22M00078, 22M00079, 22M00082, 22M00085;285;8;6
646;MIX 12 American Mini Tarts (6+6) - Aldente;AD01;PRAWDA;ALDENTE;-MIX 12 American Mini Tarts (6+6) - Aldente;31.05.2016;22T00519;260;1;12
647;;AL-Hof;PRAWDA;ALDENTE ALDI SWITZERLAND;-MIX Aldente  12 American Mini Tarts (6+6) AT/CH/SLO/IT;31.05.2016;22T00519;260;1;12
656;8  Chocolate Swirl Bites (2016) -TESCO;FG090518;PRAWDA;TESCO;-8 Chocolate Swirl Bites (2016) - TESCO (RSPO-MB);04.07.2016;22C00110;151.2;2;12
796;Chocolate Celebration Cake - TESCO Europa;TCE002;PRAWDA;TESCO Europa;SIWC-Choc.Celeb.Cake*2-TCE002PL(RSPO-MB);21.07.2016;22M00074;1025;8;2
797;Chocolate Celebration Cake - TESCO Europa;TCE002;PRAWDA;TESCO Europa;SIWC-Choc.Celeb.Cake*2-TCE002CZ(RSPO-MB);21.07.2016;22M00077;1025;8;2
798;Chocolate Celebration Cake - TESCO Europa;TCE002;PRAWDA;TESCO Europa;SIWC-Choc.Celeb.Cake*2-TCE002SK(RSPO-MB);21.07.2016;22M00080;1025;8;2
799;Chocolate Celebration Cake - TESCO Europa;TCE002;PRAWDA;TESCO Europa;SIWC-Choc.Celeb.Cake*2-TCE002HU(RSPO-MB);21.07.2016;22M00083;1025;8;2
658;Chocolate Celebration Cake - TESCO Europa;TCE002;PRAWDA;TESCO Europa;-Say it with Cake- Chocolate Indulgence Cake - TESCO Europa;21.07.2016;22M00108, 22M00077, 22M00080, 22M00083;1025;8;2
644;Chocolate Donut Cake - TESCO Europa;TCE003;PRAWDA;TESCO Europa;-Say it With Cake- Chocolate Donut Cake - TESCO Europa;21.07.2016;22M00075, 22M00078, 22M00081, 22M00084;285;8;6
784;6 Assorted jam tarts  - TESCO Europa;TCE005;PRAWDA;TESCO Europa;Tesco6AssortedJT*12-TCE005PL(RSPO-MB);21.07.2016;22T00412;180;1;12
659;6 Assorted jam tarts  - TESCO Europa;TCE005;PRAWDA;TESCO Europa;-6 Assorted jam tarts  - TESCO Europa (RSPO-MB);21.07.2016;22T00412, 22T00413, 22T00414, 22T00415;180;1;12
785;6 Assorted jam tarts  - TESCO Europa;TCE005;PRAWDA;TESCO Europa;Tesco6AssortedJT*12-TCE005CZ(RSPO-MB);21.07.2016;22T00413;180;1;12
786;6 Assorted jam tarts  - TESCO Europa;TCE005;PRAWDA;TESCO Europa;Tesco6AssortedJT*12-TCE005SK(RSPO-MB);21.07.2016;22T00414;180;1;12
787;6 Assorted jam tarts  - TESCO Europa;TCE005;PRAWDA;TESCO Europa;Tesco6AssortedJT*12-TCE005HU(RSPO-MB);21.07.2016;22T00415;180;1;12
633;Standard Mini Top Iced (2016) -TESCO -150g;FG140693;PRAWDA;TESCO;-Standard Mini Top Iced Gift Cake -(2016)-TESCO (RSPO-MB);22.07.2016;22M00067;174;8;12
661;Favorina Top Iced Round Cake(2016) 900g -LIDL;FG140729;PRAWDA;LIDL-Cypr;-Standard Favorina Top Iced Round Cake(2016) 907g -LIDL( Cypr) (RSPO-MB);25.07.2016;22M00097;907;8;12
657;Say it with Cake- Stan the Chocolate Man -TESCO Europa;TCE001;PRAWDA;TESCO Europa;-Say it with Cake- Stan the Chocolate Man -TESCO Europa (RSPO-MB);26.07.2016;22C00113, 22C00114, 22C00115, 22C00116;1425;2;2
663;Princess Celebration Cake -Tesco Europa;TCE006;PRAWDA;TESCO Europa;-Princess Celebration Cake -TESCO Europa (2015);26.07.2016;22M00086, 22M00088, 22M00090, 22M00092;1222;8;2
664;Rose Bouquet Celebration Cake -Tesco Europa;TCE007;PRAWDA;TESCO Europa;-Rose Bouquet Celebration Cake -TESCO  Europa(2015);26.07.2016;22M00087, 22M00089, 22M00091, 22M00093;1010;8;2
648;Back to School Cubes -TESCO Europa;TCE009;PRAWDA;TESCO Europa;-Say it with Cake- Back to School Chocolate Cubes  -TESCO Europa (RSPO-MB);26.07.2016;22C00121, 22C00122, 22C00123, 22C00124;312;2;4
624;"donut
Standard Mini Top Iceland Gift (RSPO-SG) - Iceland";FG140724;PRAWDA;ICELAND;-Standard Mini Top Iceland Gift (RSPO-SG) - Iceland;04.08.2016;22M00094;150;8;24
615;Standard Top Iced Cake (2016) 900g -Iceland;FG140726;PRAWDA;ICELAND;-Standard Top Iced Round Cake (2016) 900g -Iceland (RSPO-SG);16.08.2016;22M00095;923.2;8;12
662;Finest 12 Mini Mince Pies (2016) -TESCO;FG020209;PRAWDA;TESCO;-Finest 12 Mini Mince Pies (2016) -TESCO -mro¿one;22.08.2016;22T10021;243.6;1;12
629;Standard Iced Bar (2016) 400g - Iceland;FG140722;PRAWDA;ICELAND;-Standard Iced Bar (2016) 400g - Iceland (RSPO-SG);26.08.2016;22N00003;400;8;12
677;Say it with Cake  Party Cubes - Morrisons (RSPO-MB);FG090537;PRAWDA;BBF;-Say it with Cake 15 Party Cubes (RSPO-MB) - Morrisons;29.08.2016;22C00125;754;2;2
604;9 Assorted Jam Tarts;FG120219;PRAWDA;ICELAND;-9 Assorted Jam Tarts Iceland(RSPO-MB);07.09.2016;22T10141;270;1;16
630;Luxury Iced Bar (2016) 400g - Iceland;FG140723;PRAWDA;ICELAND;-Luxury Iced Bar (2016) 400g - Iceland (RSPO-SG);07.09.2016;22N00002;400;8;12
627;Finest Rich Fruit round Cake (2016) 800g -TESCO;FG140713;PRAWDA;TESCO;-Finest Rich Fruit Round Cake (2016) 800g -TESCO;08.09.2016;22M00099;800;8;12
660;Chocolate Cheeky Monkey Cake - TESCO;FG090538;PRAWDA;TESCO;"Chocolate Cheeky Monkey Cake - TESCO (RSPO-SG; UTZ-MB)";09.09.2016;22C00126;1060;2;2
634;Finest Iced Bar (2016)400g -TESCO;FG140715;PRAWDA;TESCO;-Finest Iced Bar -Snowflakes Emboss (2016) 400g TESCO (RSPO-MB);12.09.2016;22N00001;400;8;12
666;Biszkopty Victoria Sponge;VS0001;PRAWDA;BBF;-Biszkopty Victoria Sponge - BBF;15.09.2016;22B05014;500;5;6
626;Finest AOI Tree (2016) 900g -TESCO;FG140677;PRAWDA;TESCO;-Finest AOI Tree (2016) 907g -TESCO;16.09.2016;22M00098;907;8;4
628;Luxury Iced Bar (2016) 400g -Lidl;FG140717;PRAWDA;LIDL - UK;-Luxury Iced Bar (2016) 400g -Lidl;19.09.2016;22N00004;400;8;12
653;Luxury 2 Chocolate Cake Squares (Cubes);FG090541;PRAWDA;ICELAND;-Luxury 2 Chocolate Cake Squares (Cubes) - Iceland (RSPO-MB);21.09.2016;22C00127;96;2;16
625;Finest Mini Top Iced (2016) 150g - TESCO;FG140714;PRAWDA;TESCO;-Finest Mini Top Iced (2016) 150g - TESCO;21.09.2016;22M00101;150;8;12
632;12 Mini Selection Salted Caramel Tarts (2016) - Iceland;FG140725;PRAWDA;ICELAND;-12 Luxury Mini Salted Caramel Tarts (2016) - Iceland (RSPO-SG)Mini Mince;21.09.2016;22T10016;160;1;12
655;3/4 Raspberry & Vanilla swiss Roll - Iceland (RSPO-MB);FG040197;PRAWDA;ICELAND;-3/4 Raspberry & Vanilla swiss Roll - Iceland (RSPO-MB);22.09.2016;22R00015;320;3;12
654;3/4 Chocolate & Vanilla Swiss Roll - Iceland (RSPO-MB);FG040198;PRAWDA;ICELAND;-3/4 Chocolate & Vanilla Swiss Roll - Iceland (RSPO-MB);22.09.2016;22R00014;320;3;12
652;9 Celebration Cubes -  Iceland;FG090540;PRAWDA;ICELAND;-Celebration 9 Chocolate Cake Squares (Cubes) -  Iceland (RSPO-MB);22.09.2016;22C00128;400;2;4
610;Luxury AOI Star Cake(2016) 1000g -LIDL;FG140716;PRAWDA;LIDL - UK;-Luxury AOI Star Cake(2016) 1000g -LIDL;26.09.2016;22M00102;1000;8;6
676;Happy Birthday Cubes Chocolate Cake (2016) -TESCO  (RSPO-MB);FG090513;PRAWDA;TESCO;-Happy Birthday Cubes Chocolate Cake -TESCO  (RSPO-MB);01.10.2016;22C00103;735;2;2
804;Princess Celebration Cake(2016) TESCO Europa;TCE006;PRAWDA;TESCO Europa;-PrincessTiaraCakeNew*2-TCE006PL;12.10.2016;22M00112;1206;8;2
682;Princess Celebration Cake(2016) TESCO Europa;TCE006;PRAWDA;TESCO Europa;-Princess Celebration Cake- TESCO Europa;12.10.2016;22M00112, 22M00113, 22M00114, 22M00115;1206;8;2
805;Princess Celebration Cake(2016) TESCO Europa;TCE006;PRAWDA;TESCO Europa;PrincessTiaraCakeNew*2-TCE006CZ;12.10.2016;22M00113;1206;8;2
806;Princess Celebration Cake(2016) TESCO Europa;TCE006;PRAWDA;TESCO Europa;PrincessTiaraCakeNew*2-TCE006SK;12.10.2016;22M00114;1206;8;2
807;Princess Celebration Cake(2016) TESCO Europa;TCE006;PRAWDA;TESCO Europa;PrincessTiaraCakeNew*2-TCE006HU;12.10.2016;22M00115;1206;8;2
800;Rose Bouquet Celebration Cake (2016) TESCO Europa;TCE007;PRAWDA;TESCO Europa;RoseBouquetCakeNew*2-TCE007PL;12.10.2016;22M00107;1072;8;2
681;Rose Bouquet Celebration Cake (2016) TESCO Europa;TCE007;PRAWDA;TESCO Europa;-Rose Bouquet Celebration Cake -TESCO Europa;12.10.2016;22M00107, 22M00108, 22M00109, 22M00110;1072;8;2
801;Rose Bouquet Celebration Cake (2016) TESCO Europa;TCE007;PRAWDA;TESCO Europa;RoseBouquetCakeNew*2-TCE007CZ;12.10.2016;22M00108;1072;8;2
802;Rose Bouquet Celebration Cake (2016) TESCO Europa;TCE007;PRAWDA;TESCO Europa;RoseBouquetCakeNew*2-TCE007SK;12.10.2016;22M00109;1072;8;2
803;Rose Bouquet Celebration Cake (2016) TESCO Europa;TCE007;PRAWDA;TESCO Europa;RoseBouquetCakeNew*2-TCE007HU;12.10.2016;22M00110;1072;8;2
675;Rose Bouquet Celebration Cake (2016) TESCO;FG090520;PRAWDA;TESCO;"-Rose Bouquet Celebration Cake(RSPO-MB;UTZ-MB) - TESCO";17.10.2016;22M00106;1072;8;2
631;Yule logs - Iceland;FG140727;PRAWDA;ICELAND;-Luxury Snowflake Yule Log- Iceland (RSPO-SG);25.10.2016;22C08077;329;2;6
611;Luxury AOI WOW Cake (2016) 1500g -LIDL;FG140719;PRAWDA;LIDL - UK;-Luxury Hand Crafted Christmas Cake (2016) 1500g -LIDL;31.10.2016;22M00104;1500;8;4
684;Finest AOI Tree (2016) 907g -TESCO Europa;TCE010;PRAWDA;TESCO Europa;-Finest AOI Tree (2016) 907g -TESCO Europa;07.11.2016;22M00116, 22M00117, 22M00118, 22M00119;907;8;4
635;Finest Snowflake Cascade Christmas Cake (2016) 1500g -TESCO (RSPO-MB);FG140728;PRAWDA;TESCO;-Finest Snowflake Cascade Christmas Cake (2016) 1500g -TESCO (RSPO-MB);15.11.2016;22M00105;1500;8;1
683;2 Valentine Cubes - TESCO (RSPO-MB);FG090542;PRAWDA;TESCO;-2 Heart Chocolate Cubes - TESCO (RSPO-MB);09.01.2017;22C00129;105;8;16
792;Chocolate Cheeky Monkey Cake - TESCO;TCE012;PRAWDA;TESCO Europa;TescoChocolateCheekyMonkey*2PL;10.01.2017;22C00130;1000;2;2
687;Chocolate Cheeky Monkey Cake - TESCO;TCE012;PRAWDA;TESCO Europa;-Chocolate Cheeky Monkey Cake - TESCO Europa (RSPO-MB);10.01.2017;22C00130, 22C00131, 22C00132, 22C00133;1000;2;2
793;Chocolate Cheeky Monkey Cake - TESCO;TCE012;PRAWDA;TESCO Europa;TescoChocolateCheekyMonkey*2CZ;10.01.2017;22C00131;1000;2;2
794;Chocolate Cheeky Monkey Cake - TESCO;TCE012;PRAWDA;TESCO Europa;TescoChocolateCheekyMonkey*2SK;10.01.2017;22C00132;1000;2;2
795;Chocolate Cheeky Monkey Cake - TESCO;TCE012;PRAWDA;TESCO Europa;TescoChocolateCheekyMonkey*2HU;10.01.2017;22C00133;1000;2;2
788;6 Strawberry Jam Tarts -Tesco Europa;TCE011;PRAWDA;TESCO Europa;6StrawberryJamTarts*12PL(RSPO-MB);20.01.2017;22T00416;180;1;12
696;6 Strawberry Jam Tarts -Tesco Europa;TCE011;PRAWDA;TESCO Europa;-6 Strawberry Jam Tarts -Tesco Europa (RSPO-MB);20.01.2017;22T00416, 22T00417, 22T00418, 22T00419;180;1;12
789;6 Strawberry Jam Tarts -Tesco Europa;TCE011;PRAWDA;TESCO Europa;6StrawberryJamTarts*12CZ(RSPO-MB);20.01.2017;22T00417;180;1;12
790;6 Strawberry Jam Tarts -Tesco Europa;TCE011;PRAWDA;TESCO Europa;6StrawberryJamTarts*12SK(RSPO-MB);20.01.2017;22T00418;180;1;12
791;6 Strawberry Jam Tarts -Tesco Europa;TCE011;PRAWDA;TESCO Europa;6StrawberryJamTarts*12HU(RSPO-MB);20.01.2017;22T00419;180;1;12
685;4 kostki biszkoptowe z kermem oblane czekoad¹ z;FG090543;PRAWDA;TESCO;-4 Chocolate Cubes (Mother's Day) -TESCO (RSPO-MB);09.02.2017;22C00135;196;8;12
697;Simnel Cake-Iceland (RSPO-MB);FG140734;PRAWDA;ICELAND;-Simnel Cake-Iceland (RSPO-MB);13.02.2017;22N00005;400;8;12
688;6 Easter Cubes -TESCO (RSPO-MB);FG090544;PRAWDA;TESCO;-6 Easter  Chocolate Cake Cubes -TESCO (RSPO-MB);14.03.2017;22C00134;317;8;8
705;Roladka truskawkowa z kremem waniliowym, dekorowana polew¹ kakaow¹;VOS03;PRAWDA;Vos Banket;6 Strawberry mini rolls chocolate decostripes VOS03 (RSPO-MB).;22.03.2017;22C20029;150;2;12
709;Biszkopy waniliowe - 120g - Marbo;MAR002;PRAWDA;"P.H.""Marbo""";-Biszkopy waniliowe - 120g - Marbo;06.04.2017;21B00503;120;5;20
699;SIWC 8 Caramel Cake Fingers - (RSPO-MB);FG090546;PRAWDA;BBF;-SIWC 8 Caramel Cake Fingers - (RSPO-MB);26.05.2017;22C08088;140;2;16
700;"2 Caramel Cake Fingers -TESCO (RSPO-MB);";FG090545;PRAWDA;TESCO;-2 Caramel Cake Fingers -TESCO (RSPO-MB);29.05.2017;22C08087;28;2;20
701;Triple Chocolate Swiss Roll ( RSPO-MB);FG040201;PRAWDA;ALDI;"-Triple Chocolate Swiss Roll - ALDI ( RSPO-SG;UTZ-MB)";01.06.2017;22C08078;270;2;12
704;MIX Titan & Dreemy Cake Bars ALDI (RSPO-MB);FG220086;PRAWDA;ALDI;-MIX Titan & Dreemy Cake Bars ALDI (RSPO-MB);02.06.2017;22C08089;137.75;2;28
710;Catepillar Cake (RSPO-MB) - Iceland;FG090548;PRAWDA;ICELAND;-Celebration Catepillar Cake (L8)(RSPO-MB) - Iceland;26.06.2017;22C08079;540;2;6
708;Chocolate Celebration Cake -Iceland;FG090549;PRAWDA;ICELAND;-Chocolate Celebration Cake (RSPO-MB) -Iceland;26.06.2017;22M00121;1015;8;4
741;Luxury 12 Mini Mince Pies (2017) - Lidl;FG020240;PRAWDA;LIDL;-Luxury 12 Mini Mince Pies (2017) - Lidl;30.06.2017;22T10018;225;1;12
737;Finest 12 Mini Mince Pies (2017) - TESCO;FG020209;PRAWDA;TESCO;-Finest 12 Mini Mince Pies (2017) - TESCO;05.07.2017;22T10021;243.6;1;12
728;Standard Mini Gift Cake (2017) 150g(RSPO-MB)-TESCO;FG140693;PRAWDA;TESCO;-Standard Mini Gift Cake (2017) 150g(RSPO-MB)-TESCO;05.07.2017;22M00067;150;8;12
743;Finest Iced Bar Snowflake (2017)400g (RSPO-MB)- TESCO;FG140715;PRAWDA;TESCO;-Finest Iced Bar Snowflake (2017)400g (RSPO-MB)- TESCO;05.07.2017;22N00001;400;8;12
729;Finest Mini Gift Cake (2017) 150g(RSPO-MB)- TESCO;FG140714;PRAWDA;TESCO;-Finest Mini Gift Cake (2017) 150g(RSPO-MB)- TESCO;07.07.2017;22M00101;150;8;12
726;Luxury AOI Stencil Cake (2017) 1000g (RSPO-MB)- Lidl;FG140716;PRAWDA;LIDL;-Luxury AOI Stencil Cake MIX (2017) 1000g (RSPO-MB)- Lidl;07.07.2017;22M00124;1000;8;6
721;Favorina Iced Bar (2017) 400g (RSPO-MB)-Lidl;FG140740;PRAWDA;LIDL;-Favorina Iced Bar (2017) 400g (RSPO-MB)-Lidl;10.07.2017;22N00006;400;8;12
722;;FG140717;PRAWDA;LIDL;-Luxury Iced Bar Holly Leaves (2017) 400g (RSPO-MB) -Lidl;12.07.2017;22N00004;400;8;12
723;Favorina TIR Holly Leaves Cake (2017) 907g (RSPO-MB)- Lidl;FG140718;PRAWDA;LIDL;-Favorina TIR Holly Leaves Cake (2017) 907g (RSPO-MB)- Lidl;13.07.2017;22M00096;907;8;12
725;Luxury Rich Fruit Round Cake (2017) 907g (RSPO-MB)- Lidl;FG140738;PRAWDA;LIDL;-Luxury Rich Fruit Round Cake (2017) 907g (RSPO-MB)- Lidl;14.07.2017;22M00127;907;8;8
732;;FG140713;PRAWDA;TESCO;-Finest Rich Fruit Round Cake (2017) 800g- TESCO;17.07.2017;22M00099;800;8;12
733;Standard Royal Iced Cake (2017)  1000g- TESCO;FG140736;PRAWDA;TESCO;-Standard Royal Iced Cake (2017)  1000g- TESCO;19.07.2017;22M00125;1000;8;4
767;SIWC 15 Birthday Cubes (RSPO-MB) - Sainsbury;FG090551;PRAWDA;Sainsbury's;-SIWC 15 Birthday Cubes (L-8)(RSPO-MB) - Sainsbury;20.07.2017;22C00136;744;2;2
781;;FG140739;PRAWDA;LIDL;-Lidl Favorina HD Dundee 800g *8 (RSPO-MB);18.08.2017;22M00129;800;8;8
724;;FG140739, FG140743, FG140744;PRAWDA;LIDL;-Favorina HD Dundee Cake 800g (2017) 800g - Lidl UK;18.08.2017;22M00129, 22M00130, 22M00131;800;8;8
782;;FG140743;PRAWDA;LIDL;-Lidl Favorina HD Dundee Cypr 800g *8 (RSPO-MB);18.08.2017;22M00130;800;8;8
783;;FG140744;PRAWDA;LIDL;-Lidl Favorina HD Dundee Austria 800g *8 (RSPO-MB);18.08.2017;22M00131;800;8;8
730;Finest  AOI Triple Holly Cake (2017)  907g (RSPO-MB) -TESCO;FG140677;PRAWDA;TESCO;-Finest  AOI Triple Holly Cake (2017)  907g (RSPO-MB) -TESCO;24.08.2017;22M00126;907;8;4
769;Standard Iced Bar (2017) 400g (RSPO-MB)- CO OP;FG140750;PRAWDA;CO-OP;-Standard Iced Bar (2017) 400g (RSPO-MB)- CO-OP;24.08.2017;22N00007;400;8;12
720;Standard Mini Gift Cake (2017)150g (RSPO-MB)- Iceland;FG090552;PRAWDA;ICELAND;-Standard Mini Gift Cake (2017)150g (RSPO-MB)- Iceland;30.08.2017;22M00094;150;8;24
718;Standard TIR Christmas Tree Cake(2017) 900g (RSPO-MB)- Iceland;FG140746;PRAWDA;ICELAND;-Standard TIR Christmas Tree Cake(-) 900g (RSPO-MB)- Iceland;31.08.2017;22M00095;900;8;12
719;Luxury AOI Christmas Tree Cake (2017) 1000g (RSPO-MB)- Iceland;FG140747;PRAWDA;ICELAND;-Luxury AOI Christmas Tree Cake (2017) 1000g (RSPO-MB)- Iceland;31.08.2017;22M00128;1000;8;4
716;Standard Iced Bar (2017) -400g (RSPO-MB)-Iceland;FG140745;PRAWDA;ICELAND;-Standard Iced Bar (2017) -400g (RSPO-MB)-Iceland;01.09.2017;22N00003;400;8;12
731;Finest Jawelled Cake (2017) 750g - TESCO;FG140741;PRAWDA;TESCO;-Finest Jewelled Cake (2017) 750g - TESCO;04.09.2017;22M00132;750;8;4
717;Luxury Iced Bar Lines(2017) 400g  (RSPO-MB)-Iceland;FG140748;PRAWDA;ICELAND;-Luxury Iced Bar Lines(2017) 400g  (RSPO-MB)-Iceland;04.09.2017;22N00002;400;8;12
748;12 POKEMON Chocolate Bites (RSPO-MB) - TESCO;FG220087;PRAWDA;TESCO;-12 POKEMON Chocolate Bites (RSPO-MB) - TESCO;04.09.2017;22C00098;202.8;2;12
773;Finest 12 Mini Mince Pies (2017) - TESCO;FG020209;PRAWDA;TESCO;-Finest 12 Mini Mince Pies (2017) - TESCO MRO¯ONE;06.09.2017;22T10021;243.6;1;12
738;12 ES Mini Mince Pies (2017) - ASDA;FG020244;PRAWDA;ASDA;-12 ES Mini Mince Pies (2017) - ASDA;14.09.2017;22T10024;243.6;1;12
735;Standard 8 Chocolate Swirly Bites (2017) (RSPO-MB)- TESCO;FG090518;PRAWDA;TESCO;-Standard 8 Chocolate Swirly Bites (2017) (RSPO-MB)- TESCO;15.09.2017;22C00110;151.2;8;12
772;Raspberry Swiss Roll  (RSPO-MB) - One Stop;FG040202;PRAWDA;One Stop;-Raspberry Swiss Roll  (RSPO-MB) - One Stop;23.10.2017;22R00016;195;3;12
