"ID_pola","ID_kremu","ID_surowca","Ilosc","Nazwa_kremu","Nr receptury","Data zatwierdzenia","wersja","ID_typskladnika"
17436,245,173,0.22,"Krem różowy z aromatem waniliowym Celebration","517",2.8.2016 00:00:00,2,1
17437,245,237,8.00,"Krem różowy z aromatem waniliowym Celebration","517",2.8.2016 00:00:00,3,3
17438,245,173,0.22,"Krem różowy z aromatem waniliowym Celebration","517",2.8.2016 00:00:00,3,1
17439,245,237,8.00,"Krem różowy z aromatem waniliowym Celebration","517",2.8.2016 00:00:00,4,3
17440,245,173,0.02,"Krem różowy z aromatem waniliowym Celebration","517",2.8.2016 00:00:00,4,1
17441,245,237,8.00,"Krem różowy z aromatem waniliowym Celebration","517",2.8.2016 00:00:00,5,3
17442,245,173,0.02,"Krem różowy z aromatem waniliowym Celebration","517",2.8.2016 00:00:00,5,1
17443,245,237,8.00,"Krem różowy z aromatem waniliowym Celebration","517",2.8.2016 00:00:00,6,3
17444,245,173,0.02,"Krem różowy z aromatem waniliowym Celebration","517",2.8.2016 00:00:00,6,1
17445,245,237,8.00,"Krem różowy z aromatem waniliowym Celebration","517",2.8.2016 00:00:00,7,3
17446,245,173,0.02,"Krem różowy z aromatem waniliowym Celebration","517",2.8.2016 00:00:00,7,1
17447,245,237,100.85,"Krem różowy z aromatem waniliowym Celebration- DUŻY NAMIAR","517",2.8.2016 00:00:00,8,3
17448,245,173,0.27,"Krem różowy z aromatem waniliowym Celebration- DUŻY NAMIAR","517",2.8.2016 00:00:00,8,1
17449,245,237,100.85,"Krem różowy z aromatem waniliowym Celebration- DUŻY NAMIAR","517",2.8.2016 00:00:00,9,3
17450,245,173,0.27,"Krem różowy z aromatem waniliowym Celebration- DUŻY NAMIAR","517",2.8.2016 00:00:00,9,1
17451,245,237,100.85,"Krem różowy z aromatem waniliowym Celebration- DUŻY NAMIAR","517",2.8.2016 00:00:00,10,3
17452,245,173,0.27,"Krem różowy z aromatem waniliowym Celebration- DUŻY NAMIAR","517",2.8.2016 00:00:00,10,1
17453,245,237,8.00,"Krem różowy z aromatem waniliowym Celebration- DUŻY NAMIAR","517",2.8.2016 00:00:00,11,3
17454,245,173,0.02,"Krem różowy z aromatem waniliowym Celebration- DUŻY NAMIAR","517",2.8.2016 00:00:00,11,1
17455,245,237,8.00,"Krem różowy z aromatem waniliowym Celebration","517",2.8.2016 00:00:00,12,3
17456,245,173,0.02,"Krem różowy z aromatem waniliowym Celebration","517",2.8.2016 00:00:00,12,1
17457,245,237,8.00,"Krem różowy z aromatem waniliowym Celebration","517",2.8.2016 00:00:00,13,3
17458,245,173,0.02,"Krem różowy z aromatem waniliowym Celebration","517",2.8.2016 00:00:00,13,1
17459,245,237,8.00,"Krem różowy z aromatem waniliowym Celebration","517",2.8.2016 00:00:00,14,3
17460,245,173,0.02,"Krem różowy z aromatem waniliowym Celebration","517",2.8.2016 00:00:00,14,1
17461,245,237,8.00,"Krem różowy z aromatem waniliowym Celebration","517",2.8.2016 00:00:00,15,3
17462,245,173,0.02,"Krem różowy z aromatem waniliowym Celebration","517",2.8.2016 00:00:00,15,1
17463,245,237,8.00,"Krem różowy z aromatem waniliowym Celebration","517",2.8.2016 00:00:00,16,3
17464,245,173,0.02,"Krem różowy z aromatem waniliowym Celebration","517",2.8.2016 00:00:00,16,1
17465,245,761,34.00,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,17,1
17466,245,760,4.0e-03,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,17,1
17467,245,126,0.30,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,17,1
17468,245,34,0.10,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,17,1
17469,245,49,59.00,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,17,1
17470,245,12,2.00,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,17,1
17471,245,38,5.00,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,17,1
17472,245,11,0.60,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,17,1
17473,245,173,0.25,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,17,1
17474,245,761,34.00,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,18,1
17475,245,760,4.0e-03,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,18,1
17476,245,126,0.30,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,18,1
17477,245,34,0.10,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,18,1
17478,245,49,59.00,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,18,1
17479,245,12,2.00,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,18,1
17480,245,38,5.00,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,18,1
17481,245,11,0.60,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,18,1
17482,245,173,0.25,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,18,1
17483,245,761,34.00,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,19,1
17484,245,760,4.0e-03,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,19,1
17485,245,126,0.30,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,19,1
17486,245,34,0.10,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,19,1
17487,245,49,59.00,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,19,1
17488,245,12,2.00,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,19,1
17489,245,38,5.00,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,19,1
17490,245,11,0.60,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,19,1
17491,245,173,0.25,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,19,1
17492,245,761,34.00,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,20,1
17493,245,760,4.0e-03,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,20,1
17494,245,126,0.30,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,20,1
17495,245,34,0.10,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,20,1
17496,245,49,59.00,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,20,1
17497,245,12,2.00,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,20,1
17498,245,38,5.00,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,20,1
17499,245,11,0.60,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,20,1
17500,245,173,0.25,"Krem Celebration jasnoróżowy","517",19.7.2023 00:00:00,20,1
17501,256,219,4.20,"Polewa mleczna Mix","532",10.2.2017 00:00:00,1,1
17502,256,171,5.80,"Polewa mleczna Mix","532",10.2.2017 00:00:00,1,1
17503,256,219,4.20,"Polewa mleczna Mix","532",10.2.2017 00:00:00,2,1
17504,256,171,5.80,"Polewa mleczna Mix","532",10.2.2017 00:00:00,2,1
17505,256,219,4.20,"Polewa mleczna Mix","532",10.2.2017 00:00:00,3,1
17506,256,171,5.80,"Polewa mleczna Mix","532",10.2.2017 00:00:00,3,1
17507,256,219,4.20,"Polewa mleczna Mix","532",10.2.2017 00:00:00,4,1
17508,256,171,5.80,"Polewa mleczna Mix","532",10.2.2017 00:00:00,4,1
17509,256,176,4.20,"Polewa mleczna Mix","532",10.2.2017 00:00:00,5,1
17510,256,193,5.80,"Polewa mleczna Mix","532",10.2.2017 00:00:00,5,1
17511,256,176,4.20,"Polewa mleczna Mix","532",10.2.2017 00:00:00,6,1
17512,256,193,5.80,"Polewa mleczna Mix","532",10.2.2017 00:00:00,6,1
17513,256,176,4.20,"Polewa mleczna Mix","532",10.2.2017 00:00:00,7,1
17514,256,193,5.80,"Polewa mleczna Mix","532",10.2.2017 00:00:00,7,1
17515,256,176,4.20,"Polewa mleczna Mix","532",10.2.2017 00:00:00,8,1
17516,256,193,5.80,"Polewa mleczna Mix","532",10.2.2017 00:00:00,8,1
17517,256,176,4.20,"Polewa mleczna Mix","532",10.2.2017 00:00:00,9,1
17518,256,193,5.80,"Polewa mleczna Mix","532",10.2.2017 00:00:00,9,1
17519,256,176,4.20,"Polewa mleczna Mix","532",10.2.2017 00:00:00,10,1
17520,256,193,5.80,"Polewa mleczna Mix","532",10.2.2017 00:00:00,10,1
17521,256,176,4.20,"Polewa mleczna Mix","532",10.2.2017 00:00:00,11,1
17522,256,193,5.80,"Polewa mleczna Mix","532",10.2.2017 00:00:00,11,1
17523,256,176,4.20,"Polewa mleczna Mix","532",10.2.2017 00:00:00,12,1
17524,256,193,5.80,"Polewa mleczna Mix","532",10.2.2017 00:00:00,12,1
17525,256,176,4.20,"Polewa mleczna Mix","532",10.2.2017 00:00:00,13,1
17526,256,193,5.80,"Polewa mleczna Mix","532",10.2.2017 00:00:00,13,1
17527,256,176,4.20,"Polewa mleczna Mix","532",10.2.2017 00:00:00,14,1
17528,256,193,5.80,"Polewa mleczna Mix","532",10.2.2017 00:00:00,14,1
17529,256,176,4.20,"Polewa mleczna Mix","532",10.2.2017 00:00:00,15,1
17530,256,193,5.80,"Polewa mleczna Mix","532",10.2.2017 00:00:00,15,1
17531,256,176,4.20,"Polewa mleczna Mix","532",10.2.2017 00:00:00,16,1
17532,256,193,5.80,"Polewa mleczna Mix","532",10.2.2017 00:00:00,16,1
17533,256,650,4.20,"Polewa mleczna RA Mix","532",11.7.2023 00:00:00,17,1
17534,256,193,5.80,"Polewa mleczna RA Mix","532",11.7.2023 00:00:00,17,1
17535,256,650,4.20,"Polewa mleczna RA Mix","532",11.7.2023 00:00:00,18,1
17536,256,193,5.80,"Polewa mleczna RA Mix","532",11.7.2023 00:00:00,18,1
17537,256,650,4.20,"Polewa mleczna RA Mix","532",11.7.2023 00:00:00,19,1
17538,256,193,5.80,"Polewa mleczna RA Mix","532",11.7.2023 00:00:00,19,1
17539,288,331,2.35,"Roztwór 60% Spirytusu","577",28.3.2018 00:00:00,1,1
17540,288,43,6.10,"Roztwór 60% Spirytusu","577",28.3.2018 00:00:00,1,1
17541,288,331,2.35,"Roztwór 60% Spirytusu","577",28.3.2018 00:00:00,2,1
17542,288,43,6.10,"Roztwór 60% Spirytusu","577",28.3.2018 00:00:00,2,1
17543,288,331,2.35,"Roztwór 60% Spirytusu","577",28.3.2018 00:00:00,3,1
17544,288,43,6.10,"Roztwór 60% Spirytusu","577",28.3.2018 00:00:00,3,1
17545,288,331,5.30,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,4,1
17546,288,43,4.00,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,4,1
17547,288,331,5.30,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,5,1
17548,288,43,4.00,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,5,1
17549,288,331,5.30,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,6,1
17550,288,43,4.00,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,6,1
17551,288,331,5.30,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,7,1
17552,288,43,4.00,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,7,1
17553,288,331,5.30,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,8,1
17554,288,43,4.00,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,8,1
17555,288,331,5.30,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,9,1
17556,288,43,4.00,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,9,1
17557,288,331,5.30,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,10,1
17558,288,43,4.00,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,10,1
17559,288,331,5.30,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,11,1
17560,288,43,4.00,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,11,1
17561,288,331,5.30,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,12,1
17562,288,43,4.00,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,12,1
17563,288,331,5.30,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,13,1
17564,288,43,4.00,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,13,1
17565,288,331,5.30,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,14,1
17566,288,43,4.00,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,14,1
17567,288,331,5.30,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,15,1
17568,288,43,4.00,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,15,1
17569,288,331,5.30,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,16,1
17570,288,43,4.00,"Roztwór 60% Spirytusu","577",29.5.2018 00:00:00,16,1
17571,289,331,2.35,"Roztwór 40% Spirytusu","578",28.3.2018 00:00:00,1,1
17572,289,43,7.07,"Roztwór 40% Spirytusu","578",28.3.2018 00:00:00,1,1
17573,289,331,2.35,"Roztwór 40% Spirytusu","578",28.3.2018 00:00:00,2,1
17574,289,43,7.07,"Roztwór 40% Spirytusu","578",28.3.2018 00:00:00,2,1
17575,289,331,2.35,"Roztwór 40% Spirytusu","578",28.3.2018 00:00:00,3,1
17576,289,43,7.07,"Roztwór 40% Spirytusu","578",28.3.2018 00:00:00,3,1
17577,289,331,2.35,"Roztwór 40% Spirytusu","578",28.3.2018 00:00:00,4,1
17578,289,43,7.07,"Roztwór 40% Spirytusu","578",28.3.2018 00:00:00,4,1
17579,289,331,2.35,"Roztwór 40% Spirytusu","578",28.3.2018 00:00:00,5,1
17580,289,43,7.07,"Roztwór 40% Spirytusu","578",28.3.2018 00:00:00,5,1
17581,289,331,3.40,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,6,1
17582,289,43,5.90,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,6,1
17583,289,331,3.40,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,7,1
17584,289,43,5.90,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,7,1
17585,289,331,3.40,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,8,1
17586,289,43,5.90,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,8,1
17587,289,331,3.40,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,9,1
17588,289,43,5.90,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,9,1
17589,289,331,3.40,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,10,1
17590,289,43,5.90,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,10,1
17591,289,331,3.40,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,11,1
17592,289,43,5.90,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,11,1
17593,289,331,3.40,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,12,1
17594,289,43,5.90,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,12,1
17595,289,331,3.40,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,13,1
17596,289,43,5.90,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,13,1
17597,289,331,3.40,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,14,1
17598,289,43,5.90,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,14,1
17599,289,331,3.40,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,15,1
17600,289,43,5.90,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,15,1
17601,289,331,3.40,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,16,1
17602,289,43,5.90,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,16,1
17603,289,331,3.40,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,17,1
17604,289,43,5.90,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,17,1
17605,289,331,3.40,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,18,1
17606,289,43,5.90,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,18,1
17607,289,331,3.40,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,19,1
17608,289,43,5.90,"Roztwór 40% Spirytusu","578",29.5.2018 00:00:00,19,1
17609,290,38,45.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,1,1
17610,290,639,12.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,1,1
17611,290,116,1.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,1,1
17612,290,43,11.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,1,1
17613,290,49,15.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,1,1
17614,290,12,7.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,1,1
17615,290,156,0.80,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,1,1
17616,290,34,0.10,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,1,1
17617,290,38,45.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,2,1
17618,290,639,12.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,2,1
17619,290,116,1.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,2,1
17620,290,43,11.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,2,1
17621,290,49,15.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,2,1
17622,290,12,7.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,2,1
17623,290,156,0.80,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,2,1
17624,290,34,0.10,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,2,1
17625,290,38,45.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,3,1
17626,290,639,12.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,3,1
17627,290,116,1.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,3,1
17628,290,43,11.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,3,1
17629,290,49,15.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,3,1
17630,290,12,7.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,3,1
17631,290,156,0.80,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,3,1
17632,290,34,0.10,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,3,1
17633,290,38,45.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,4,1
17634,290,639,12.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,4,1
17635,290,116,1.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,4,1
17636,290,43,11.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,4,1
17637,290,49,15.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,4,1
17638,290,12,7.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,4,1
17639,290,156,0.80,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,4,1
17640,290,34,0.10,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,4,1
17641,290,38,45.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,5,1
17642,290,639,12.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,5,1
17643,290,116,1.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,5,1
17644,290,43,11.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,5,1
17645,290,49,15.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,5,1
17646,290,12,7.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,5,1
17647,290,156,0.80,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,5,1
17648,290,34,0.10,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,5,1
17649,290,38,45.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,6,1
17650,290,639,12.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,6,1
17651,290,116,1.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,6,1
17652,290,43,11.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,6,1
17653,290,49,15.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,6,1
17654,290,12,7.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,6,1
17655,290,156,0.80,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,6,1
17656,290,34,0.10,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,6,1
17657,290,38,45.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,7,1
17658,290,639,12.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,7,1
17659,290,116,1.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,7,1
17660,290,43,11.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,7,1
17661,290,49,15.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,7,1
17662,290,12,7.00,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,7,1
17663,290,156,0.80,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,7,1
17664,290,34,0.10,"Guma Cukrowa (Palm Free)","583",9.4.2018 00:00:00,7,1
17665,294,193,2.85,"Polewa niebieska","592",9.5.2018 00:00:00,1,1
17666,294,673,0.14,"Polewa niebieska","592",9.5.2018 00:00:00,1,1
17667,294,193,2.85,"Polewa niebieska","592",9.5.2018 00:00:00,2,1
17668,294,673,0.14,"Polewa niebieska","592",9.5.2018 00:00:00,2,1
17669,294,193,2.85,"Polewa niebieska","592",9.5.2018 00:00:00,3,1
17670,294,673,0.14,"Polewa niebieska","592",9.5.2018 00:00:00,3,1
17671,294,193,2.85,"Polewa niebieska","592",9.5.2018 00:00:00,4,1
17672,294,673,0.14,"Polewa niebieska","592",9.5.2018 00:00:00,4,1
17673,294,193,2.85,"Polewa niebieska","592",9.5.2018 00:00:00,5,1
17674,294,673,0.14,"Polewa niebieska","592",9.5.2018 00:00:00,5,1
17675,294,193,2.85,"Polewa niebieska","592",9.5.2018 00:00:00,6,1
17676,294,673,0.14,"Polewa niebieska","592",9.5.2018 00:00:00,6,1
17677,294,193,2.85,"Polewa niebieska","592",9.5.2018 00:00:00,7,1
17678,294,673,0.14,"Polewa niebieska","592",9.5.2018 00:00:00,7,1
17679,294,193,2.85,"Polewa niebieska","592",9.5.2018 00:00:00,8,1
17680,294,673,0.14,"Polewa niebieska","592",9.5.2018 00:00:00,8,1
17681,311,243,50.00,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,1,1
17682,311,12,3.30,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,1,1
17683,311,11,0.50,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,1,1
17684,311,43,6.50,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,1,1
17685,311,36,0.35,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,1,1
17686,311,139,0.12,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,1,1
17687,311,67,11.00,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,1,1
17688,311,49,33.00,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,1,1
17689,311,15,6.00,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,1,1
17690,311,243,50.00,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,2,1
17691,311,12,3.30,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,2,1
17692,311,11,0.50,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,2,1
17693,311,43,6.50,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,2,1
17694,311,36,0.35,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,2,1
17695,311,139,0.12,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,2,1
17696,311,67,11.00,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,2,1
17697,311,49,33.00,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,2,1
17698,311,15,6.00,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,2,1
17699,311,242,50.00,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,3,1
17700,311,12,3.30,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,3,1
17701,311,11,0.50,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,3,1
17702,311,43,6.50,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,3,1
17703,311,36,0.35,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,3,1
17704,311,139,0.12,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,3,1
17705,311,67,11.00,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,3,1
17706,311,49,33.00,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,3,1
17707,311,15,6.00,"Krem czekoladowy - Rolady Royal","636",18.4.2019 00:00:00,3,1
17708,315,243,50.00,"Krem Kakaowy- Galaxy Bar","651",31.10.2019 00:00:00,1,1
17709,315,49,50.00,"Krem Kakaowy- Galaxy Bar","651",31.10.2019 00:00:00,1,1
17710,315,43,7.00,"Krem Kakaowy- Galaxy Bar","651",31.10.2019 00:00:00,1,1
17711,315,34,0.20,"Krem Kakaowy- Galaxy Bar","651",31.10.2019 00:00:00,1,1
17712,315,67,19.00,"Krem Kakaowy- Galaxy Bar","651",31.10.2019 00:00:00,1,1
17713,315,292,0.50,"Krem Kakaowy- Galaxy Bar","651",31.10.2019 00:00:00,1,1
17714,315,12,4.00,"Krem Kakaowy- Galaxy Bar","651",31.10.2019 00:00:00,1,1
17715,315,11,0.40,"Krem Kakaowy- Galaxy Bar","651",31.10.2019 00:00:00,1,1
17716,315,15,1.50,"Krem Kakaowy- Galaxy Bar","651",31.10.2019 00:00:00,1,1
17717,315,243,50.00,"Krem Kakaowy- Chocolate Cake Bar Aldi","651",31.10.2019 00:00:00,2,1
17718,315,49,50.00,"Krem Kakaowy- Chocolate Cake Bar Aldi","651",31.10.2019 00:00:00,2,1
17719,315,43,7.00,"Krem Kakaowy- Chocolate Cake Bar Aldi","651",31.10.2019 00:00:00,2,1
17720,315,34,0.20,"Krem Kakaowy- Chocolate Cake Bar Aldi","651",31.10.2019 00:00:00,2,1
17721,315,67,19.00,"Krem Kakaowy- Chocolate Cake Bar Aldi","651",31.10.2019 00:00:00,2,1
17722,315,292,0.50,"Krem Kakaowy- Chocolate Cake Bar Aldi","651",31.10.2019 00:00:00,2,1
17723,315,12,4.00,"Krem Kakaowy- Chocolate Cake Bar Aldi","651",31.10.2019 00:00:00,2,1
17724,315,11,0.40,"Krem Kakaowy- Chocolate Cake Bar Aldi","651",31.10.2019 00:00:00,2,1
17725,315,15,1.50,"Krem Kakaowy- Chocolate Cake Bar Aldi","651",31.10.2019 00:00:00,2,1
17726,315,243,50.00,"Krem Kakaowy- Chocolate Cake Bar Aldi","651",31.10.2019 00:00:00,3,1
17727,315,49,50.00,"Krem Kakaowy- Chocolate Cake Bar Aldi","651",31.10.2019 00:00:00,3,1
