"ID_wyrobu","Opis_wyrobu","Kod FG","Nazwa_wyrobu","Data_wprowadzenia","Indeks CMJ","Waga jednostki netto","ID_rodzaj_wyrobu","Ilosc_w_pudle"
515,"AOI Xmas - Traidcraft","FG140680","-AOI Xmas - Traidcraft (2014)",23.7.2014 00:00:00,"22M00034",907.00,8,4.00
518,"Chocolate Cake - Say it with Cake","FG090514","-Chocolate Cake - Say it with Cake",25.8.2014 00:00:00,"22M00036",1690.00,8,1.00
519,"Chocolate Swirl Bites","FG090518","-8 Chocolate Swirl Bites (2014)",26.8.2014 00:00:00,"22C00110",151.20,2,12.00
520,"Carrot Cake - Say it with Cake","FG090515","-Carrot Cake - Say it with Cake",1.9.2014 00:00:00,"22M00037",1635.00,8,1.00
521,"Princess Celebration Cake","FG090521","-Princess Celebration Cake (2015)",7.9.2014 00:00:00,"22M00056",1222.00,8,2.00
522,"Japanese Blossom Celebration Cake","FG090524","-Japanese Blossom Celebration Cake",7.9.2014 00:00:00,"22M00059",908.50,8,2.00
523,"Rose Bouquet Celebration Cake","FG090520","-Rose Bouquet Celebration Cake(2015)",7.9.2014 00:00:00,"22M00055",1075.60,8,2.00
524,"Stuffed Crust Celebration Cake","FG090522","-Stuffed Crust Celebration Cake (RSPO-MB)",30.9.2014 00:00:00,"22M00057",1558.50,7,2.00
525,"Swiss Gateaux Cake","FG090523","-Swiss Gateaux Cake",29.10.2014 00:00:00,"22M00058",965.00,8,2.00
526,"Value 6 Mince Pies - Hoppers","FG020203","-6 Mince Pies - Hoppers (RSPO-MB)",8.9.2014 00:00:00,"22T10032",231.00,1,12.00
529,"ZOO Animale Cake - Morrisons","FG090516","-ZOO Animal Cake - Morrisons",1.9.2014 00:00:00,"22M00023",1013.00,8,1.00
530,"Express 2 Mini Mince Pies","FG020211","-2 Mini Mince Pies -TESCO (2014)",28.8.2014 00:00:00,"22T10030",44.40,1,12.00
532,"Raspberry swiss Roll - Morrisons","FG040196","-Raspberry swiss Roll - Morrisons (RSPO-MB)",29.12.2014 00:00:00,"22R00109",195.00,3,12.00
533,"Chocolate Swiss Roll - Morrisons","FG040195","-Chocolate Swiss Roll (RSPO-MB)- Morrisons",29.12.2014 00:00:00,"22R00108",195.00,3,12.00
539,"Roladka malinowa z kremem waniliowym, dekorowana różową polewą","VOS02","-Raspberry mini rolls with pink deco stripes VOS02 (RSPO-MB)",6.11.2014 00:00:00,"22C20073",150.00,6,12.00
545,"9 Assorted Jam Tarts","FG120208","-Hoppers 9 Assorted Jam Tarts - Iceland - 16 szt (RSPO-MB)",13.3.2012 00:00:00,"22T00248",270.00,1,16.00
546,"9 Assorted Jam Tarts","FG120209","-Hoppers 9 Assorted Jam Tarts (RSPO-SG)- TESCO",8.3.2012 00:00:00,"22T00251",270.00,1,16.00
547,,"FG090530","-MIX Holly Lane Cake (RSPO-MB)",6.10.2014 00:00:00,"22M00062",1100.00,8,4.00
548,"9 Assorted Jam Tarts","FG120210","Hoppers 9 Assorted Jam Tarts - Freemans (RSPO-SG)",16.12.2014 00:00:00,"22T00252",270.00,1,16.00
550,"Mars Bar Cake","FG090534","-Mars Bar Cake",18.2.2015 00:00:00,"22M00065",1165.00,2,2.00
555,"6 Chocolade cakerolletjes met creme JL003","JL003","-6 Chocolade cakerolletjes met creme JL003 (RSPO-MB)",22.1.2015 00:00:00,"22C20028",150.00,2,12.00
582,"6 Chocolade cakerolletjes FAN03","FAN03","-6 Chocolade cakerolletjes  FAN03 (UTZ-MB,RSPO-MB)",10.3.2015 00:00:00,"22C20007",150.00,2,12.00
583,"Mini Top Iced Gift Cake -TESCO*","FG140693","-Mini Top Iced Rich Fruit Cake (Mini Gift Cake) -TESCO*(2015)",8.6.2015 00:00:00,"22M00067",150.00,8,12.00
586,"6 Chocolade Cakerolletjes CO003","CO003","-6 Chocolade Cakerolletjes CO003 (UTZ-MB,RSPO-MB)",27.4.2015 00:00:00,"22C20008",150.00,2,12.00
587,"12 Snowy Lodge luxury Mini Mince Pies - LIDL","FG020233","-12 Snowy Lodge  Mini Mince Pies - LIDL*(2015)",10.9.2015 00:00:00,"22T10020",246.30,1,24.00
590,"6 Value Mince pies -TESCO","FG020176","-6 Value Mince pies -TESCO*(2015)",24.7.2015 00:00:00,"22T10128",234.00,1,24.00
591,,"FG120212","-12 ES Salted Caramel & Ginger Tarts*(2015)",6.7.2015 00:00:00,"22T10033",186.00,1,12.00
592,"12 ES Mini Mince Pies - ASDA","FG020229","-12 ES Luxury Mini Mince Pies*(2015)",6.7.2015 00:00:00,"22T10108",243.60,1,12.00
599,"Galaxy Caramel Cake - Mars","FG090536","-Galaxy Secret Caramel Center",30.6.2015 00:00:00,"22M00072",1851.00,8,1.00
602,"9 Assorted Jam Tarts - Bronte","FG120214","-9 Assorted Jam Tarts - Bronte (RSPO-MB)",7.7.2015 00:00:00,"22T10140",270.00,1,16.00
603,"8 Chocolate Swirl Bites","FG090518","-8 Chocolate Swirl Bites (2015)",7.10.2015 00:00:00,"22C00110",151.20,2,12.00
604,"9 Assorted Jam Tarts","FG120219","-9 Assorted Jam Tarts Iceland(RSPO-MB)",7.9.2016 00:00:00,"22T10141",270.00,1,16.00
605,"9 Mini All Butter Mince pies","FG020202","-9 Mini All Butter Mince pies (2015) - M&S",27.11.2015 00:00:00,"22T10019",170.00,1,12.00
607,"8 Strawberry Nom Noms - Hoppers","FG220083","-8 Strawberry Nom Noms (RSPO-MB)",18.4.2016 00:00:00,"22C08086",135.00,2,12.00
609,"Standard TIR (2016) 907g -LIDL","FG140718","-Standard Favorina Top Iced Round Cake(2016) 907g -LIDL",27.4.2016 00:00:00,"22M00096",907.00,8,12.00
610,"Luxury AOI Star Cake(2016) 1000g -LIDL","FG140716","-Luxury AOI Star Cake(2016) 1000g -LIDL",26.9.2016 00:00:00,"22M00102",1000.00,8,6.00
611,"Luxury AOI WOW Cake (2016) 1500g -LIDL","FG140719","-Luxury Hand Crafted Christmas Cake (2016) 1500g -LIDL",31.10.2016 00:00:00,"22M00104",1500.00,8,4.00
612,"12 Luxury Mini Mince Pies (2016) -LIDL","FG020240","-12 Luxury Mini Mince Pies (2016) -LIDL",27.4.2016 00:00:00,"22T10018",225.00,1,12.00
615,"Standard Top Iced Cake (2016) 900g -Iceland","FG140726","-Standard Top Iced Round Cake (2016) 900g -Iceland (RSPO-SG)",16.8.2016 00:00:00,"22M00095",923.20,8,12.00
620,"Luxury AOI Bauble cake (2016) 1000g -Iceland","FG140721","-Luxury AOI Bauble Cake (2016)1000g -Iceland (RSPO- SG)",29.4.2016 00:00:00,"22M00073",1000.00,8,4.00
624,"donut
Standard Mini Top Iceland Gift (RSPO-SG) - Iceland","FG140724","-Standard Mini Top Iceland Gift (RSPO-SG) - Iceland",4.8.2016 00:00:00,"22M00094",150.00,8,24.00
625,"Finest Mini Top Iced (2016) 150g - TESCO","FG140714","-Finest Mini Top Iced (2016) 150g - TESCO",21.9.2016 00:00:00,"22M00101",150.00,8,12.00
626,"Finest AOI Tree (2016) 900g -TESCO","FG140677","-Finest AOI Tree (2016) 907g -TESCO",16.9.2016 00:00:00,"22M00098",907.00,8,4.00
627,"Finest Rich Fruit round Cake (2016) 800g -TESCO","FG140713","-Finest Rich Fruit Round Cake (2016) 800g -TESCO",8.9.2016 00:00:00,"22M00099",800.00,8,12.00
628,"Luxury Iced Bar (2016) 400g -Lidl","FG140717","-Luxury Iced Bar (2016) 400g -Lidl",19.9.2016 00:00:00,"22N00004",400.00,8,12.00
629,"Standard Iced Bar (2016) 400g - Iceland","FG140722","-Standard Iced Bar (2016) 400g - Iceland (RSPO-SG)",26.8.2016 00:00:00,"22N00003",400.00,8,12.00
630,"Luxury Iced Bar (2016) 400g - Iceland","FG140723","-Luxury Iced Bar (2016) 400g - Iceland (RSPO-SG)",7.9.2016 00:00:00,"22N00002",400.00,8,12.00
631,"Yule logs - Iceland","FG140727","-Luxury Snowflake Yule Log- Iceland (RSPO-SG)",25.10.2016 00:00:00,"22C08077",329.00,2,6.00
632,"12 Mini Selection Salted Caramel Tarts (2016) - Iceland","FG140725","-12 Luxury Mini Salted Caramel Tarts (2016) - Iceland (RSPO-SG)Mini Mince",21.9.2016 00:00:00,"22T10016",160.00,1,12.00
633,"Standard Mini Top Iced (2016) -TESCO -150g","FG140693","-Standard Mini Top Iced Gift Cake -(2016)-TESCO (RSPO-MB)",22.7.2016 00:00:00,"22M00067",174.00,8,12.00
634,"Finest Iced Bar (2016)400g -TESCO","FG140715","-Finest Iced Bar -Snowflakes Emboss (2016) 400g TESCO (RSPO-MB)",12.9.2016 00:00:00,"22N00001",400.00,8,12.00
635,"Finest Snowflake Cascade Christmas Cake (2016) 1500g -TESCO (RSPO-MB)","FG140728","-Finest Snowflake Cascade Christmas Cake (2016) 1500g -TESCO (RSPO-MB)",15.11.2016 00:00:00,"22M00105",1500.00,8,1.00
636,"Finest 12 Mini Mince Pies (2016) -TESCO -świeże","FG020209","-Finest 12 Mini Mince Pies (2016) -TESCO",10.5.2016 00:00:00,"22T10021",243.60,1,12.00
639,"12 Luxury  Mini Mince Pies (2016) -Iceland (RSPO-MB)","FG020242","-12 Luxury  Mini Mince Pies (2016) -Iceland (RSPO-MB)",10.5.2016 00:00:00,"22T10017",243.60,1,12.00
640,"9 Mini All Butter Mince pies (2016) -M&S","FG020202","-9 Mini Classic Mince Pies (2016) -M&S",10.5.2016 00:00:00,"22T10019",170.00,1,12.00
644,"Chocolate Donut Cake - TESCO Europa","TCE003","-Say it With Cake- Chocolate Donut Cake - TESCO Europa",21.7.2016 00:00:00,"22M00075, 22M00078, 22M00081, 22M00084",285.00,8,6.00
645,"Strawberry Donut Cake - TESCO Europa","TCE004","-Say it With Cake- Strawberry Donut Cake - TESCO Europa",23.5.2016 00:00:00,"22M00078, 22M00079, 22M00082, 22M00085",285.00,8,6.00
646,"MIX 12 American Mini Tarts (6+6) - Aldente","AD01","-MIX 12 American Mini Tarts (6+6) - Aldente",31.5.2016 00:00:00,"22T00519",260.00,1,12.00
815,"Simnel Bar (2018) (RSPO-MB) -Co-op","FG140751","-Simnel Cake Bar (2018) (RSPO-MB) -Co-op",13.2.2018 00:00:00,"22N00008",400.00,9,12.00
817,"9 Lemon Curd Tarts (RSPO MB) - Hoppers","FG120226","9 Lemon Curd Tarts (RSPO SG) - Hoppers",22.11.2017 00:00:00,"22T00420",270.00,1,16.00
818,"SIWC 5 Mini Caterpillar (RSPO SG) -Sainsbury","FG090558","5 Mini Wiggles Caterpillar (RSPO-SG) -Sainsbury's",5.2.2018 00:00:00,"22C08107",150.00,2,12.00
820,"Mothers Day Cubes (RSPO-MB) (2018)- ASDA","FG090554","-4 Mothers Day Cubes (RSPO-MB) (2018)- ASDA",29.1.2018 00:00:00,"22C00137",201.00,2,12.00
821,"Chocolate Swiss Roll (RSPO MB)- Safeway","FG040214","-Chocolate Swiss Roll (RSPO MB)- Safeway",6.12.2017 00:00:00,"22R00017",195.00,3,12.00
822,"Tesco Jumbo Straw/Van Swiss Roll","FG040038","-Jumbo Strawberry & Vanilla Swiss Roll (RSPO-MB) - MROŻONE",26.6.2009 00:00:00,"22R00011",390.00,3,12.00
823,"4 Mother's Day Cubes				 (RSPO-MB) (2018)- TESCO","FG090543","-4 Mother's Day Cubes				 (RSPO-MB) (2018)- TESCO",29.1.2018 00:00:00,"22C00135",197.50,2,12.00
824,"6 Easter Cubes ( RSPO-MB) (2018)- TESCO317","FG090544","-6 Easter Cubes ( RSPO-MB) (2018)- TESCO",8.2.2018 00:00:00,"22C00134",317.00,2,8.00
825,"SIWC Caramel Cake Fingers - Co-op (RSPO-MB)","FG220088","-SIWC Caramel Cake Fingers - Co-op (RSPO-MB)",4.12.2017 00:00:00,"22C08098",140.00,2,12.00
826,"5 Titan Cake Bar - TESCO Europa (RSPO-MB)","TCE013","-SIWC 5 Cosmic Cake Bars  - TESCO Europa (RSPO-MB)",26.2.2018 00:00:00,"22C08099,22C08100,22C08102,",132.00,2,12.00
827,"5 Dreemy Cake Bars - TESCO Europa (RSPO-MB)","TCE014","-SIWC 5 Luna Cake Bars  - TESCO Europa(RSPO-MB)",26.2.2018 00:00:00,"22C08103.22C08104,22C08105,22C08106",115.00,2,12.00
829,"Tesco Easter Chocolate Egg Cake","FG090555","-Easter Smash Cake (2018) - TESCO",5.3.2018 00:00:00,"22M00138",650.20,8,4.00
830,"-2 Heart Chocolate Cubes RSPO-MB (2018) - TESCO","FG090542","-2 Heart Chocolate Cubes RSPO-MB (2018) - TESCO",11.1.2018 00:00:00,"22C00129",104.00,2,16.00
831,"Flamingo Celebration Cake - TESCO","FG100051FG090595","-Flamingo Celebration Cake( RSPO-MB;UTZ-MB) - TESCO",17.5.2018 00:00:00,"22M00139",1062.00,8,2.00
835,"5 Titan Cake Bar - TESCO Europa (RSPO-MB)","TCE013","-SIWC Cosmic Cake Bars *12 PL (RSPO-MB)",26.2.2018 00:00:00,"22C08099",132.00,2,12.00
836,"5 Titan Cake Bar - TESCO Europa (RSPO-MB)","TCE013","-SIWC Cosmic Cake Bars *12 CZ (RSPO-MB)",26.2.2018 00:00:00,"22C08100",132.00,2,12.00
837,"5 Titan Cake Bar - TESCO Europa (RSPO-MB)","TCE013","-SIWC Cosmic Cake Bars *12 SK (RSPO-MB)",26.2.2018 00:00:00,"22C08101",132.00,2,12.00
838,"5 Titan Cake Bar - TESCO Europa (RSPO-MB)","TCE013","-SIWC Cosmic Cake Bars *12 HU (RSPO-MB)",26.2.2018 00:00:00,"22C08102",132.00,2,12.00
839,"5 Dreemy Cake Bars - TESCO Europa (RSPO-MB)","TCE014","-SIWC Luna Cake Bars *12 PL (RSPO-MB)",26.2.2018 00:00:00,"22C08103",115.00,2,12.00
840,"5 Dreemy Cake Bars - TESCO Europa (RSPO-MB)","TCE014","-SIWC Luna Cake Bars *12 CZ (RSPO-MB)",26.2.2018 00:00:00,"22C08104",115.00,2,12.00
841,"5 Dreemy Cake Bars - TESCO Europa (RSPO-MB)","TCE014","-SIWC Luna Cake Bars *12 SK (RSPO-MB)",26.2.2018 00:00:00,"22C08105",115.00,2,12.00
842,"5 Dreemy Cake Bars - TESCO Europa (RSPO-MB)","TCE014","-SIWC Luna Cake Bars *12 HU (RSPO-MB)",26.2.2018 00:00:00,"22C08106",115.00,2,12.00
844,"4 Chocolate Buttercream mini rolls - Aldente  (RSPO-MB","AD0003","-4 Chocolate Mini Rolls - Aldente  (RSPO-MB;UTZ-MB)",10.4.2018 00:00:00,"22C08055",108.00,2,10.00
845,"4 Caramel Mini Rolls - Aldente (RSPO-MB;UTZ-MB)","AD0002","-4 Caramel Mini Rolls - Aldente (RSPO-MB;UTZ-MB)",10.4.2018 00:00:00,"22C08056",108.00,2,10.00
846,"SIWC Caramel Cake Fingers - TESCO Europa (RSPO-MB)","TCE015","-SIWC Caramel Fingers *16 PL (RSPO-MB)",26.2.2018 00:00:00,"22C08092",140.00,2,16.00
847,"SIWC Caramel Cake Fingers - TESCO Europa (RSPO-MB)","TCE015","-SIWC Caramel Fingers *16 CZ (RSPO-MB)",26.2.2018 00:00:00,"22C08093",140.00,2,16.00
848,"SIWC Caramel Cake Fingers - TESCO Europa (RSPO-MB)","TCE015","-SIWC Caramel Fingers *16 SK (RSPO-MB)",26.2.2018 00:00:00,"22C08094",140.00,2,16.00
849,"SIWC Caramel Cake Fingers - TESCO Europa (RSPO-MB)","TCE015","-SIWC Caramel Fingers *16 HU (RSPO-MB)",26.2.2018 00:00:00,"22C08095",140.00,2,16.00
850,"Biszkopty o smaku waniliowym Dellovi - NETTO","NET001","-Biszkopty o smaku waniliowym Dellovi - NETTO",20.3.2018 00:00:00,"22B01451",180.00,5,8.00
851,"Holly Lane	 Iced  Bar 400g (2018) -Aldi","FG140759","-Holly Lane	 Iced  Bar 400g (2018) -Aldi",5.6.2018 00:00:00,"22N00009",400.00,9,12.00
852,"Holly Lane	TIR( Holly Leaves) 907g (2018) - Aldi","FG140760","-Holly Lane	TIR( Holly Leaves) 907g (2018) - Aldi",19.6.2018 00:00:00,"22M00142",907.00,9,12.00
855,"S/S Exquisite	 Chocolate WOW (Bauble) (2018) - Aldi","FG140762","-S/S Exquisite	 Chocolate WOW (Bauble) (2018) - Aldi",24.10.2018 00:00:00,"22M00152",820.00,8,2.00
856,"S/S Exquisite WOW (Wreath Leaves) 1500g ( 2018) -Aldi","FG140761","-S/S Exquisite WOW (Wreath Leaves) 1500g ( 2018) -Aldi",5.6.2018 00:00:00,"22M00140",1500.00,9,2.00
857,"Favorina TIR (Holly Leaves) 907g ( 2018) -Lidl","FG140718","-Favorina TIR (Holly Leaves) 907g ( 2018) -Lidl",19.7.2018 00:00:00,"22M00096",907.00,9,12.00
859,"Standard Iced Bar 400g (2018) - Co-op","FG140750","-Standard Iced Bar 400g (2018) - Co-op",16.7.2018 00:00:00,"22N00007",400.00,9,12.00
863,"Finest AOI (Tree) 907g (2018)-TESCO","FG140677","-Finest AOI (Tree) 907g (2018)-TESCO",26.6.2018 00:00:00,"22M00126",907.00,9,4.00
864,"Standard Mini Gift 150g (2018)-TESCO","FG140693","-Standard Mini Gift 150g (2018)-TESCO",18.6.2018 00:00:00,"22M00067",150.00,9,12.00
865,"Finest Iced Bar( Snowflakes) 400g (2018) -TESCO","FG140715","-Finest Iced Bar( Snowflakes) 400g (2018) -TESCO",18.6.2018 00:00:00,"22N00001",400.00,8,12.00
866,"Finest Rich Fruit Round 800g (2018)- TESCO","FG140713","-Finest Rich Fruit Round 800g (2018)- TESCO",19.6.2018 00:00:00,"22M00099",800.00,9,12.00
868,"Finest 9 Mini's Selection Pack (2018) -TESCO","FG120225","-Finest 9 Mini's Selection Pack (2018) -TESCO",16.11.2018 00:00:00,"22T10038",161.00,1,12.00
869,"Finest 12 Mini Mince Pies (2018) -TESCO","FG020209","-Finest 12 Mini Mince Pies (2019) -TESCO - MROŻONE",27.6.2018 00:00:00,"22T10021",243.60,1,12.00
870,"9 Assorted Jam Tarts Palm Free Iceland","FG120229","-9 Assorted Jam Tarts - Iceland (Palm Free)",16.4.2018 00:00:00,"22T10141",270.00,1,16.00
871,"3/4 Chocolate & Vanilla Swiss Roll - Iceland Plam Free","FG040198","-Chocolate & Vanilla Swiss Roll - Iceland (Palm Free)",10.5.2018 00:00:00,"22R00014",300.00,3,12.00
872,"Raspberry & Vanilla swiss Roll - Iceland (Palm Free)","FG040197","-Raspberry & Vanilla swiss Roll - Iceland (Palm Free)",10.5.2018 00:00:00,"22R00015",300.00,3,12.00
1213,"12 Luxury Mini Mince Pies (2021) (RSPO-SG)- LIDL","FG020319","-12 Luxury Mini Mince Pies (2021) - LIDL WyspyKanaryjskie",27.8.2021 00:00:00,"22T60005",222.00,1,12.00
1217,"Hoppers Jumbo Chocolate & Vanilla Swiss Roll ( RSPO-SG)","FG040258","Hoppers Jumbo Chocolate & Vanilla Swiss Roll (RSPO-SG)- Iceland",29.10.2021 00:00:00,"22R00008",390.00,3,12.00
1218,"Hoppers Jumbo Raspberry & Vanilla Swiss Roll (RSPO-SG)- Iceland","FG040262","-Hoppers Jumbo Raspberry & Vanilla Swiss Roll (RSPO-SG)- Iceland",2.11.2021 00:00:00,"22R00009",390.00,3,12.00
1219,"Jumbo Chocolate Swiss Roll( RSPO-SG)-Sainsbury Lovett's","FG040261","Jumbo Chocolate Swiss Roll (RSPO-SG)-Sainsbury",8.3.2022 00:00:00,"22R01402",365.00,3,12.00
1220,"Jumbo Strawberry Swiss Roll( RSPO-SG)-Sainsbury","FG040260","Jumbo Strawberry Swiss Roll( RSPO-SG)-Sainsbury",8.3.2022 00:00:00,"22R01401",365.00,3,12.00
1222,"Cuthber the Catepillar Cake (RSPO-SG;RA-MB)- Aldi","FG090602","Cuthbert the Catepillar Cake (RSPO-SG;RA-MB)- Aldi",26.4.2022 00:00:00,"22C08122",625.00,2,6.00
1223,"15 Milk Chocolate Happy Birthday Cubes (L-8)(RSPO-SG) - Sainsbury","FG090615","15 Milk Chocolate Happy Birthday Cubes (L-8)(RSPO-SG) - Sainsbury's",7.3.2022 00:00:00,"22C00136",660.00,2,2.00
1224,"12 Finest Mini Mince Pies (2022) - TESCO","FG020209","-Finest 12 Mini Mince Pies (2022)TESCO",13.6.2022 00:00:00,"22T10021",247.20,1,12.00
1225,"9 Finest Mini's Selection Pack (2022) RF-MB TESCO","FG120225","-9 Finest Mini's Selection Pack (RA-MB) 2022- TESCO",19.9.2022 00:00:00,"22T10038",169.50,1,12.00
1227,"Standard Yule Log (RSPO-SG) 2022 TESCO","FG040235","-Standard Yule Log (RSPO-SG;RA-MB) 2022 TESCO",1.9.2022 00:00:00,"22C08048",260.00,2,12.00
1228,"5 Reindeer Mini Rolls (RSPO-SG) 2022 TESCO","FG030263","-5 Reindeer Mini Rolls (RSPO-SG, RA-MB) 2022 -TESCO",26.10.2022 00:00:00,"22C08069",142.00,2,12.00
1229,"Finest Iced Bar (Snowflake) (RSPO-SG) 2022- TESCO","FG140715","-Finest Iced Bar 400g (RSPO-SG) 2022- TESCO",15.7.2022 00:00:00,"22N00001",400.00,9,12.00
1230,"Finest Mini Gift Cake (Star) (2022) 150g (RSPO-SG)- TESCO","FG140714","-Finest Mini Gift Cake 150g (RSPO-SG) 2022-TESCO",6.7.2022 00:00:00,"22M00101",150.00,9,12.00
1231,"Finest AOI Cake (Snowflake) 907g (2022) TESCO","FG140677","-Finest AOI Cake 907g (RSPO-SG) 2022-TESCO",25.7.2022 00:00:00,"22M00126",907.00,9,4.00
1232,"Finest Rich Fruit Round Cake 800g (2022) TESCO","FG140713","-Finest Rich Fruit Round Cake 800g (2022)- TESCO",25.7.2022 00:00:00,"22M00099",820.00,9,12.00
1233,"Core Mini Gift Cake RSPO-SG (2022) -WAITROSE","FG140806","-Core Mini Gift Cake 150g (2022) (RSPO-SG) - WAITROSE",6.7.2022 00:00:00,"22M70002",150.00,9,12.00
1234,"Standard Iced Bar (RSPO-SG) 2022-Cabico","CAB0050","-Standard Iced Bar (RSPO-SG) 2022-Cabico",29.8.2022 00:00:00,"22N00014",400.00,9,12.00
1235,"Standard Iced Bar (2022) 400g- ICELAND"," FG140788","-Standard Iced Bar (2022) 400g - ICELAND",25.7.2022 00:00:00,"22N00003",400.00,9,12.00
1236,"Luxury Iced Bar (RSPO-SG) 2022- ICELAND","FG140790","-Luxury Iced Bar 400g 2022- ICELAND",28.6.2022 00:00:00,"22N00002",400.00,9,12.00
1237,"Luxury AOI Cake 2022 ICELAND","FG140791","-Luxury AOI Cake (Geo Star) 2022 ICELAND",28.7.2022 00:00:00,"22M70004",1000.00,9,4.00
1238,"Standard TIR Cake (Nordic Star) 907g (2022) ICELAND","FG140789","-Standard TIR Cake 907g (2022) ICELAND",1.8.2022 00:00:00,"22M00095",907.00,9,12.00
1239,"6 Luxury Mince Pies 2022 ICELAND","FG020310","-6 Luxury Mince Pies 2022 ICELAND",11.8.2022 00:00:00,"22T10202",351.00,1,15.00
1240,"Standard Rich Fruit Round Cake (2022) 800g - ICELAND","FG140807","-Standard Rich Fruit Round Cake (2022) 800g - ICELAND",26.7.2022 00:00:00,"22M70003",800.00,9,8.00
1241,"Standard AOI (2022) 907g Co-op","FG140786","-Standard AOI Cake (2022) 907g (RSPO-SG)- Co-op",6.7.2022 00:00:00,"22M00133",907.00,9,6.00
1242,"Standard Iced Bar 400g (2022)(RSPO-SG)- Co-op","FG140787","-Standard Iced Bar 400g (2022)(RSPO-SG)- Co-op",28.6.2022 00:00:00,"22N00007",400.00,9,12.00
1243,"6 Assorted Jam Tarts  ( RSPO-SG)-Bookers","FG120261","6 Assorted Jam Tarts (RSPO-SG)-Bookers",12.10.2022 00:00:00,"22T10137",180.00,1,6.00
1247,"Raspberry & Cream (Swiss Rolls) ROYAL-Dania (22489)","ROYD05","Raspberry & Cream (Swiss Rolls)(RSPO-SG) ROYAL  Dania(22489)",17.5.2022 00:00:00,"22R01210",300.00,3,6.00
1248,"12 Luxury Mini Mince Pies (2022)- LIDL","FG020315","-12 Luxury Mini Mince Pies (2022)- LIDL",4.7.2022 00:00:00,"22T60001",222.00,1,12.00
1249,"Favorina Iced Bar (RSPO-SG) LIDL","FG140796","-Favorina Iced Bar 400g (RSPO-SG) 2022 LIDL",1.8.2022 00:00:00,"22N00006",400.00,9,12.00
1250,"Luxury Iced Bar 400g (RSPO-SG) LIDL","FG140797","-Luxury Iced Bar (Holly Leaves) 400g (RSPO-SG) 2022 LIDL",1.8.2022 00:00:00,"22N00004",400.00,9,12.00
1251,"Favorina Mini Gift 150g (RSPO-SG) LIDL","FG140814","-Favorina Mini Gift 150g (RSPO-SG) 2022 LIDL",18.8.2022 00:00:00,"22M70006",150.00,9,12.00
1252,"Luxury All Over Iced 1kg (RSPO-SG) LIDL","FG140811","-Luxury All Over Iced (Stencil) 1kg (RSPO-SG) 2022 LIDL",29.8.2022 00:00:00,"22M70010",1000.00,9,6.00
1253,"Luxury RFR 800g (RSPO-SG) LIDL","FG140799","-Luxury RFR 907g 2022 LIDL",19.8.2022 00:00:00,"22M00127",907.00,9,8.00
1254,"6 Luxury Mince Pies -LIDL","FG020312","-6 Luxury Mince Pies 2022 LIDL",22.8.2022 00:00:00,"22T10148",360.00,1,15.00
1255,"Favorina TIR 907g (RSPO-SG) LIDL","FG140808","-Favorina TIR 907g (RSPO-SG) 2022 LIDL",1.8.2022 00:00:00,"22M70007",907.00,9,12.00
1257,"Happy Birthay Cubes (RSPO-SG) - Waitrose","FG090616","Happy Birthday Cubes (RSPO-SG)- Waitrose",21.9.2022 00:00:00,"22C00139",652.00,2,2.00
1258,"5 Reindeer Mini Rolls (RSPO-SG;RA-MB) -ASDA"," FG030288","-5 Reindeer Mini Rolls (RSPO-SG;RA-MB)2022 -ASDA",22.11.2022 00:00:00,"22C08124",128.00,2,12.00
1259,"5 Mini Cuthbert Rolls( RSPO-SG;-MB)- Aldi","FG030290","5 Mini Cuthbert Rolls (RSPO-SG;RA-MB)- ALDI",28.10.2022 00:00:00,"22C08123",137.50,2,12.00
1260,"SAINSBURY'S 5 Mini Christmas Yule Pups (2022)","FG030284","-5 Mini Christmas Yule Pups (RSPO-SG)2022 Sainsbury's",28.9.2022 00:00:00,"22C08045",135.00,2,12.00
1262,"6 Mini raspberry rolls pink deco  VOS06 (RSPO-SG)","VOS06","6 Mini raspberry rolls pink deco VOS06(RSPO-SG)",22.11.2022 00:00:00,"22C20043",150.00,2,12.00
1266,"Beverley Manor 6 Assorted Jam Tarts (RSPO-SG)-Aldi","FG120263","Beverley Manor 6 Assorted Jam Tarts (RSPO-SG)-Aldi",23.2.2023 00:00:00,"22T00102",180.00,1,12.00
1267,"Happy Birthday Cubes Chocolate Cake 2023-TESCO","FG090513","Happy Birthday Cubes Chocolate Cake 2023-TESCO  (RSPO-SG;RA-MB)",9.1.2023 00:00:00,"22C00103",660.40,2,2.00
1269,"Ms Molly' Madeira Celebration Cake- TESCO BREXIT","FG090606","Ms Molly's Madeira Celebration Cake BREXIT (RSPO-SG)- TESCO",22.2.2023 00:00:00,"22M00167",940.00,8,6.00
1270,"Ms Molly's Chocolate Celebration Cake - TESCO","FG090605","-Ms Molly's Chocolate Celebration Cake BREXIT (RSPO-SG;RA-MB) - TESCO",22.2.2023 00:00:00,"22M00166",934.00,8,6.00
1271,"Princess Tiara Cake RSPO-SG  - TESCO BREXIT","FG090521","-Princess Tiara Cake BREXIT (RSPO-SG) - TESCO",12.3.2023 00:00:00,"22M00111",1219.50,8,2.00
1272,"Chocolate Yule Log (RSPO-SG;RA-MB)2023 -ASDA","FG040276","Chocolate Yule Log (RSPO-SG;RA-MB)2023 -ASDA",12.9.2023 00:00:00,"22C08126",260.00,2,12.00
